"ID","Category","Name","Severity","Result","Recommended","TestResult","SeverityFinding"
"18.10.66.1","Administrative Templates: Windows Components","Store: Disable all apps from Microsoft Store","Passed","Registry value created/modified","","Passed",""
"18.10.66.2","Administrative Templates: Windows Components","Store: Only display the private store within the Microsoft Store","Passed","Registry value created/modified","","Passed",""
"18.10.66.3","Administrative Templates: Windows Components","Store: Turn off Automatic Download and Install of updates","Passed","Registry value created/modified","","Passed",""
"18.10.66.4","Administrative Templates: Windows Components","Store: Turn off the offer to update to the latest version of Windows","Passed","Registry value created/modified","","Passed",""
"18.10.66.5","Administrative Templates: Windows Components","Store: Turn off the Store application","Passed","Registry value created/modified","","Passed",""
"18.10.72.1","Administrative Templates: Windows Components","Widgest: Allow widgets","Passed","Registry key created","","Passed",""
"18.10.72.1","Administrative Templates: Windows Components","Widgest: Allow widgets","Passed","Registry value created/modified","","Passed",""
"18.10.76.1.1.1","Administrative Templates: Windows Components","File Explorer: Configure Windows Defender SmartScreen","Passed","Registry value created/modified","","Passed",""
"18.10.76.1.1.2","Administrative Templates: Windows Components","File Explorer: Configure Windows Defender SmartScreen to warn and prevent bypass","Passed","Registry value created/modified","","Passed",""
"18.10.76.2.1","Microsoft Edge","Configure Windows Defender SmartScreen","Passed","Registry key created","","Passed",""
"18.10.76.2.1","Microsoft Edge","Configure Windows Defender SmartScreen","Passed","Registry value created/modified","","Passed",""
"18.10.76.2.2","Microsoft Edge","Prevent bypassing Microsoft Defender SmartScreen prompts for sites","Passed","Registry value created/modified","","Passed",""
"18.10.78.1","Administrative Templates: Windows Components","Windows Game Recording and Broadcasting: Enables or disables Windows Game Recording and Broadcasting","Passed","Registry key created","","Passed",""
"18.10.78.1","Administrative Templates: Windows Components","Windows Game Recording and Broadcasting: Enables or disables Windows Game Recording and Broadcasting","Passed","Registry value created/modified","","Passed",""
"18.10.80.1","Administrative Templates: Windows Components","Windows Ink Workspace: Allow suggested apps in Windows Ink Workspace","Passed","Registry key created","","Passed",""
"18.10.80.1","Administrative Templates: Windows Components","Windows Ink Workspace: Allow suggested apps in Windows Ink Workspace","Passed","Registry value created/modified","","Passed",""
"18.10.80.2","Administrative Templates: Windows Components","Windows Ink Workspace: Allow Windows Ink Workspace","Passed","Registry value created/modified","","Passed",""
"18.10.81.1","Administrative Templates: Windows Components","Windows Installer: Allow user control over installs","Passed","Registry key created","","Passed",""
"18.10.81.1","Administrative Templates: Windows Components","Windows Installer: Allow user control over installs","Passed","Registry value created/modified","","Passed",""
"18.10.81.2","Administrative Templates: Windows Components","Windows Installer: Always install with elevated privileges","Passed","Registry value created/modified","","Passed",""
"18.10.81.3","Administrative Templates: Windows Components","Windows Installer: Prevent Internet Explorer security prompt for Windows Installer scripts","Passed","Registry value created/modified","","Passed",""
"10.10.82.1","Administrative Templates: Windows Components","Windows Logon Options: Enable MPR notifications for the system","Passed","Registry value created/modified","","Passed",""
"18.10.82.2","Administrative Templates: Windows Components","Windows Logon Options: Sign-in and lock last interactive user automatically after a restart","Passed","Registry value created/modified","","Passed",""
"18.10.87.1","PowerShell","Turn on PowerShell Script Block Logging","Passed","Registry value created/modified","","Passed",""
"18.10.87.2","PowerShell","Turn on PowerShell Transcription","Passed","Registry value created/modified","","Passed",""
"18.10.89.1.1","Administrative Templates: Windows Components","WinRM Client: Allow Basic authentication","Passed","Registry key created","","Passed",""
"18.10.89.1.1","Administrative Templates: Windows Components","WinRM Client: Allow Basic authentication","Passed","Registry value created/modified","","Passed",""
"18.10.89.1.2","Administrative Templates: Windows Components","WinRM Client: Allow unencrypted traffic","Passed","Registry value created/modified","","Passed",""
"18.10.89.1.3","Administrative Templates: Windows Components","WinRM Client: Disallow Digest authentication","Passed","Registry value created/modified","","Passed",""
"18.10.89.2.1","Administrative Templates: Windows Components","WinRM Service: Allow Basic authentication","Passed","Registry key created","","Passed",""
"18.10.89.2.1","Administrative Templates: Windows Components","WinRM Service: Allow Basic authentication","Passed","Registry value created/modified","","Passed",""
"18.10.89.2.2","Administrative Templates: Windows Components","WinRM Service: Allow remote server management through WinRM","Passed","Registry value created/modified","","Passed",""
"18.10.89.2.3","Administrative Templates: Windows Components","WinRM Service: Allow unencrypted traffic","Passed","Registry value created/modified","","Passed",""
"18.10.89.2.4","Administrative Templates: Windows Components","WinRM Service: Disallow WinRM from storing RunAs credentials","Passed","Registry value created/modified","","Passed",""
"18.10.90.1","Administrative Templates: Windows Components","Windows Remote Shell: Allow Remote Shell Access","Passed","Registry key created","","Passed",""
"18.10.90.1","Administrative Templates: Windows Components","Windows Remote Shell: Allow Remote Shell Access","Passed","Registry value created/modified","","Passed",""
"18.10.91.1","Administrative Templates: Windows Components","Windows Sandbox: Allow clipboard sharing with Windows Sandbox","Passed","Registry key created","","Passed",""
"18.10.91.1","Administrative Templates: Windows Components","Windows Sandbox: Allow clipboard sharing with Windows Sandbox","Passed","Registry value created/modified","","Passed",""
"18.10.91.2","Administrative Templates: Windows Components","Windows Sandbox: Allow networking in Windows Sandbox","Passed","Registry value created/modified","","Passed",""
"18.10.92.2.1","Administrative Templates: Windows Components","App and browser protection: Prevent users from modifying settings","Passed","Registry key created","","Passed",""
"18.10.92.2.1","Administrative Templates: Windows Components","App and browser protection: Prevent users from modifying settings","Passed","Registry value created/modified","","Passed",""
"18.10.93.1.1","Administrative Templates: Windows Components","Windows Update: Legacy Policies: No auto-restart with logged on users for scheduled automatic updates installations","Passed","Registry key created","","Passed",""
"18.10.93.1.1","Administrative Templates: Windows Components","Windows Update: Legacy Policies: No auto-restart with logged on users for scheduled automatic updates installations","Passed","Registry value created/modified","","Passed",""
"18.10.93.2.1","Administrative Templates: Windows Components","Windows Update: Manage end user experience: Configure Automatic Updates","Passed","Registry value created/modified","","Passed",""
"18.10.93.2.2","Administrative Templates: Windows Components","Windows Update: Manage end user experience: Configure Automatic Updates: Scheduled install day","Passed","Registry value created/modified","","Passed",""
"18.10.93.2.3","Administrative Templates: Windows Components","Windows Update: Manage end user experience: Remove access to 'Pause updates' feature","Passed","Registry value created/modified","","Passed",""
"18.10.93.4.1.1","Administrative Templates: Windows Components","Windows Update: Manage updates offered from Windows Update: Manage preview builds (ManagePreviewBuilds)","Passed","Registry value created/modified","","Passed",""
"18.10.93.4.1.2","Administrative Templates: Windows Components","Windows Update: Manage updates offered from Windows Update: Manage preview builds (ManagePreviewBuildsPolicyValue)","Passed","Registry value created/modified","","Passed",""
"18.10.93.4.2.1","Administrative Templates: Windows Components","Windows Update: Manage updates offered from Windows Update: Select when Preview Builds and Feature Updates are received (DeferFeatureUpdates)","Passed","Registry value created/modified","","Passed",""
"18.10.93.4.2.2","Administrative Templates: Windows Components","Windows Update: Manage updates offered from Windows Update: Select when Preview Builds and Feature Updates are received (BranchReadinessLevel)","Passed","Registry value created/modified","","Passed",""
"18.10.93.4.2.3","Administrative Templates: Windows Components","Windows Update: Manage updates offered from Windows Update: Select when Preview Builds and Feature Updates are received (DeferFeatureUpdatesPeriodInDays)","Passed","Registry value created/modified","","Passed",""
"18.10.93.4.3.1","Administrative Templates: Windows Components","Windows Update: Manage updates offered from Windows Update: Select when Quality Updates are received (DeferQualityUpdates)","Passed","Registry value created/modified","","Passed",""
"18.10.93.4.3.2","Administrative Templates: Windows Components","Windows Update: Manage updates offered from Windows Update: Select when Quality Updates are received (DeferQualityUpdatesPeriodInDays)","Passed","Registry value created/modified","","Passed",""
